membership_id,first_name,last_name,email,mobile_no,date_of_birth,above_18,filename,badRecord,comments
"",Nicole,Thomas,Nicole_Thomas@miller.com,4798396,20161104,false,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_2.csv,true,mobile_no validation failed | date value <11/04/2016> formatted as <2016-11-04> | email validation Success
"",William,Ward,William_Ward@carney.com,89426,19960421,true,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_2.csv,true,mobile_no validation failed | date value <1996-04-21> formatted as <1996-04-21> | email validation Success
"",Ashley,Cooper,Ashley_Cooper@parrish.org,180855,20160922,false,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_2.csv,true,mobile_no validation failed | date value <2016-09-22> formatted as <2016-09-22> | email validation Failed
"",Aaron,Williams,Aaron_Williams@anderson.com,1507031,20160823,false,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_2.csv,true,mobile_no validation failed | date value <23-08-2016> formatted as <2016-08-23> | email validation Success
"",Heather,Robinson,Heather_Robinson@anderson.com,2632064,20110412,false,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_2.csv,true,mobile_no validation failed | date value <2011-04-12> formatted as <2011-04-12> | email validation Success
"",Rick,Fritz,Rick_Fritz@rivera.com,758841,19680219,true,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_2.csv,true,mobile_no validation failed | date value <1968/02/19> formatted as <1968-02-19> | email validation Success
"",Michael,Hill,Michael_Hill@cunningham.com,71016,19930922,true,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_2.csv,true,mobile_no validation failed | date value <1993-09-22> formatted as <1993-09-22> | email validation Success
"",Ethan,Garcia,Ethan_Garcia@martin-little.com,42936,19510522,true,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_2.csv,true,mobile_no validation failed | date value <1951/05/22> formatted as <1951-05-22> | email validation Success
"",Hector,Yates,Hector_Yates@rodriguez.com,24891,19871017,true,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_2.csv,true,mobile_no validation failed | date value <1987/10/17> formatted as <1987-10-17> | email validation Success
"",Brandon,Willis,Brandon_Willis@jensen-johnson.info,89926,19970923,true,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_2.csv,true,mobile_no validation failed | date value <23-09-1997> formatted as <1997-09-23> | email validation Failed
"",Holly,Parker,Holly_Parker@kennedy.com,49526,19560210,true,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_2.csv,true,mobile_no validation failed | date value <02/10/1956> formatted as <1956-02-10> | email validation Success
"",Karen,Herring,Karen_Herring@koch.org,24621,19910314,true,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_2.csv,true,mobile_no validation failed | date value <1991-03-14> formatted as <1991-03-14> | email validation Failed
"",Michael,Smith,Michael_Smith@tran.com,423429,20141227,false,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_2.csv,true,mobile_no validation failed | date value <12/27/2014> formatted as <2014-12-27> | email validation Success
"",Ruben,Lee,Ruben_Lee@terrell-lopez.org,128325,19670303,true,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_2.csv,true,mobile_no validation failed | date value <03/03/1967> formatted as <1967-03-03> | email validation Failed
"",Jennifer,Taylor,Jennifer_Taylor@jones.com,61551,20071017,false,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_2.csv,true,mobile_no validation failed | date value <2007/10/17> formatted as <2007-10-17> | email validation Success
"",Crystal,Bryant,Crystal_Bryant@little-huff.com,85026,19920508,true,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_2.csv,true,mobile_no validation failed | date value <05/08/1992> formatted as <1992-05-08> | email validation Success
"",Lori,Guerrero,Lori_Guerrero@munoz-nguyen.com,913761,20060802,false,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_2.csv,true,mobile_no validation failed | date value <2006-08-02> formatted as <2006-08-02> | email validation Success
"",Adam,Silva,Adam_Silva@miles-campbell.com,68381,19610627,true,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_2.csv,true,mobile_no validation failed | date value <27-06-1961> formatted as <1961-06-27> | email validation Success
"",Ernest,Simon,Ernest_Simon@allen.org,88136,19650820,true,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_2.csv,true,mobile_no validation failed | date value <08/20/1965> formatted as <1965-08-20> | email validation Failed
"",Lisa,Hopkins,Lisa_Hopkins@carter-fisher.info,1506429,19561018,true,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_2.csv,true,mobile_no validation failed | date value <1956/10/18> formatted as <1956-10-18> | email validation Failed
"",Cory,Riley,Cory_Riley@davis-stephens.com,626853,19810623,true,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_2.csv,true,mobile_no validation failed | date value <1981/06/23> formatted as <1981-06-23> | email validation Success
"",Danny,Davenport,Danny_Davenport@suarez.com,445407,19950416,true,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_2.csv,true,mobile_no validation failed | date value <04/16/1995> formatted as <1995-04-16> | email validation Success
"",Amanda,Bernard,Amanda_Bernard@gilmore.info,52780943,19860211,true,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_2.csv,true,mobile_no validation Success | date value <1986/02/11> formatted as <1986-02-11> | email validation Failed
"",Molly,Hodges,Molly_Hodges@mata-walker.biz,642735,19520429,true,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_2.csv,true,mobile_no validation failed | date value <1952/04/29> formatted as <1952-04-29> | email validation Success
"",Tara,Dudley,Tara_Dudley@kennedy-anderson.com,706833,19820106,true,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_2.csv,true,mobile_no validation failed | date value <1982/01/06> formatted as <1982-01-06> | email validation Success
"",Keith,Walsh,Keith_Walsh@henderson.com,332439,19650523,true,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_2.csv,true,mobile_no validation failed | date value <1965-05-23> formatted as <1965-05-23> | email validation Success
"",Matthew,Barrett,Matthew_Barrett@perry.org,6202428,19850827,true,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_2.csv,true,mobile_no validation failed | date value <1985/08/27> formatted as <1985-08-27> | email validation Failed
"",Leslie,Pierce,Leslie_Pierce@hernandez.com,6434058,19870605,true,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_2.csv,true,mobile_no validation failed | date value <1987/06/05> formatted as <1987-06-05> | email validation Success
"",Jonathon,Marsh,Jonathon_Marsh@montoya.org,59956,19680402,true,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_2.csv,true,mobile_no validation failed | date value <04/02/1968> formatted as <1968-04-02> | email validation Failed
"",Kristin,Dillon,Kristin_Dillon@bradshaw.net,5533690,19650709,true,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_2.csv,true,mobile_no validation failed | date value <07-09-1965> formatted as <1965-07-09> | email validation Failed
"",Stephanie,Pierce,Stephanie_Pierce@moore-white.info,26036,19630426,true,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_2.csv,true,mobile_no validation failed | date value <1963/04/26> formatted as <1963-04-26> | email validation Failed
"",Amanda,Parker,Amanda_Parker@brown.com,30561,19750310,true,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_2.csv,true,mobile_no validation failed | date value <1975-03-10> formatted as <1975-03-10> | email validation Success
"",Patrick,Johnson,Patrick_Johnson@payne.biz,2428700,19770828,true,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_2.csv,true,mobile_no validation failed | date value <08/28/1977> formatted as <1977-08-28> | email validation Success
"",Jeffrey,Lowery,Jeffrey_Lowery@smith.net,969189,19900516,true,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_2.csv,true,mobile_no validation failed | date value <1990-05-16> formatted as <1990-05-16> | email validation Failed
"",Bethany,Morales,Bethany_Morales@davis-sharp.org,97581,20170726,false,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_2.csv,true,mobile_no validation failed | date value <2017/07/26> formatted as <2017-07-26> | email validation Failed
"",Kevin,Campos,Kevin_Campos@sandoval.com,9641115,19780724,true,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_2.csv,true,mobile_no validation failed | date value <1978/07/24> formatted as <1978-07-24> | email validation Success
"",Katie,Parks,Katie_Parks@rios.com,9060388,19750422,true,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_2.csv,true,mobile_no validation failed | date value <04/22/1975> formatted as <1975-04-22> | email validation Success
"",Robert,Johnson,Robert_Johnson@mathis.org,59478743,19571114,true,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_2.csv,true,mobile_no validation Success | date value <1957/11/14> formatted as <1957-11-14> | email validation Failed
"",Lucas,Graham,Lucas_Graham@jones.com,86576,19860121,true,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_2.csv,true,mobile_no validation failed | date value <1986/01/21> formatted as <1986-01-21> | email validation Success
"",Evan,Anderson,Evan_Anderson@thomas-krause.com,36526,20021019,true,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_2.csv,true,mobile_no validation failed | date value <2002-10-19> formatted as <2002-10-19> | email validation Success
"",Donna,Pineda,Donna_Pineda@knight-abbott.org,50481,19850214,true,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_2.csv,true,mobile_no validation failed | date value <1985/02/14> formatted as <1985-02-14> | email validation Failed
"",Connie,Berger,Connie_Berger@edwards-nelson.biz,655509,19590607,true,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_2.csv,true,mobile_no validation failed | date value <1959/06/07> formatted as <1959-06-07> | email validation Success
"",Todd,Jordan,Todd_Jordan@henry-moss.org,8817726,19721229,true,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_2.csv,true,mobile_no validation failed | date value <1972-12-29> formatted as <1972-12-29> | email validation Failed
"",Allison,Baxter,Allison_Baxter@leonard-pena.net,969573,19510713,true,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_2.csv,true,mobile_no validation failed | date value <1951/07/13> formatted as <1951-07-13> | email validation Failed
"",Connie,Rogers,Connie_Rogers@fisher-murphy.com,1782152,19671026,true,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_2.csv,true,mobile_no validation failed | date value <1967-10-26> formatted as <1967-10-26> | email validation Success
"",Erin,Berger,Erin_Berger@morton.com,778611,20080203,false,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_2.csv,true,mobile_no validation failed | date value <02-03-2008> formatted as <2008-02-03> | email validation Success
"",Christina,Schneider,Christina_Schneider@patterson-erickson.com,551649,19930430,true,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_2.csv,true,mobile_no validation failed | date value <30-04-1993> formatted as <1993-04-30> | email validation Success
"",Michael,Bailey,Michael_Bailey@bowers-perez.net,1129934,19530814,true,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_2.csv,true,mobile_no validation failed | date value <1953/08/14> formatted as <1953-08-14> | email validation Failed
"",Nancy,Wood,Nancy_Wood@hendricks-rivers.com,70476,19530130,true,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_2.csv,true,mobile_no validation failed | date value <30-01-1953> formatted as <1953-01-30> | email validation Success
"",Ruben,Wise,Ruben_Wise@lee.info,53096,19770131,true,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_2.csv,true,mobile_no validation failed | date value <1977-01-31> formatted as <1977-01-31> | email validation Failed
"",Robert,Thomas,Robert_Thomas@williams-williams.com,626001,19650102,true,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_2.csv,true,mobile_no validation failed | date value <1965/01/02> formatted as <1965-01-02> | email validation Success
"",Heidi,Elliott,Heidi_Elliott@drake-gutierrez.net,19354303,20060523,false,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_2.csv,true,mobile_no validation Success | date value <2006-05-23> formatted as <2006-05-23> | email validation Failed
"",Colleen,Barnes,Colleen_Barnes@brooks.com,770223,19520521,true,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_2.csv,true,mobile_no validation failed | date value <05/21/1952> formatted as <1952-05-21> | email validation Success
"",Evan,Stephens,Evan_Stephens@scott-mosley.com,61356,20070114,false,file:///Users/santhoshjanakiraman/airflow/dags/datafiles/raw/20230312_15/applications_dataset_2.csv,true,mobile_no validation failed | date value <14-01-2007> formatted as <2007-01-14> | email validation Success
